시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
인천광역시 남동구 간석동,292-1,292,1,은하,87.57,201304,1,17000,2,1985,구월로157번길 6,
인천광역시 남동구 간석동,292-1,292,1,은하,89.64,201305,11,14800,4,1985,구월로157번길 6,
인천광역시 남동구 간석동,292-1,292,1,은하,87.57,201306,29,15200,1,1985,구월로157번길 6,
인천광역시 남동구 간석동,934,934,0,이삭,59.72,201302,24,13800,10,1999,용천로176번길 87,
인천광역시 남동구 간석동,934,934,0,이삭,84.66,201304,30,18800,8,1999,용천로176번길 87,
인천광역시 남동구 간석동,934,934,0,이삭,84.66,201306,24,18500,10,1999,용천로176번길 87,
인천광역시 남동구 간석동,934,934,0,이삭,59.72,201310,30,13800,13,1999,용천로176번길 87,
인천광역시 남동구 간석동,191-1,191,1,인향,39.72,201309,25,9000,1,1986,석산로169번길 25,
인천광역시 남동구 간석동,612-3,612,3,정은,82.56,201301,23,16200,9,2004,석정로 571,
인천광역시 남동구 간석동,585,585,0,청실,61.883,201305,2,9000,3,1984,석정로566번길 13,
인천광역시 남동구 간석동,585,585,0,청실,61.95,201309,30,12400,1,1984,석정로566번길 13,
인천광역시 남동구 간석동,585,585,0,청실,61.95,201310,9,11000,2,1984,석정로566번길 13,
인천광역시 남동구 간석동,585,585,0,청실,61.95,201310,9,11000,2,1984,석정로566번길 13,
인천광역시 남동구 간석동,229-1,229,1,청실프라자,34.92,201303,2,7200,6,1994,동암남로26번길 39,
인천광역시 남동구 간석동,229-1,229,1,청실프라자,69.12,201308,26,13900,9,1994,동암남로26번길 39,
인천광역시 남동구 간석동,229-1,229,1,청실프라자,34.92,201312,30,7400,8,1994,동암남로26번길 39,
인천광역시 남동구 간석동,248-1,248,1,코지빌 에이,17.57,201301,25,8000,7,2012,예술로346번길 70,
인천광역시 남동구 간석동,248-1,248,1,코지빌 에이,18.48,201301,25,8000,6,2012,예술로346번길 70,
인천광역시 남동구 간석동,248-1,248,1,코지빌 에이,17.16,201301,25,8000,7,2012,예술로346번길 70,
인천광역시 남동구 간석동,248-1,248,1,코지빌 에이,18.48,201302,15,7700,7,2012,예술로346번길 70,
인천광역시 남동구 간석동,248-1,248,1,코지빌 에이,17.16,201302,15,7900,4,2012,예술로346번길 70,
인천광역시 남동구 간석동,248-1,248,1,코지빌 에이,17.16,201302,15,7900,3,2012,예술로346번길 70,
인천광역시 남동구 간석동,248-1,248,1,코지빌 에이,17.16,201302,15,7900,4,2012,예술로346번길 70,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201303,6,17000,17,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201303,18,18000,6,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201303,25,15000,20,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201303,26,16600,2,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201303,27,15500,8,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201304,3,14400,19,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",124.49,201304,24,24250,4,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201304,25,18200,12,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201304,30,14600,2,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201305,10,16150,12,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201305,20,18000,3,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201305,27,16200,22,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201306,5,17000,9,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201306,13,18000,13,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201306,17,18000,4,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201306,17,14700,10,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201306,20,16000,20,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201306,27,14450,24,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201307,3,14800,8,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201307,4,14000,8,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201307,19,17900,18,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201307,31,14500,15,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201308,20,12500,14,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201308,27,15000,21,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201308,30,15000,16,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201309,9,15000,23,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201309,23,17400,11,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201309,24,14750,18,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",124.49,201309,27,22000,16,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201309,27,17000,21,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201310,8,14900,11,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201310,9,17250,1,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",124.49,201310,17,21500,1,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201310,28,15500,12,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",59.93,201311,2,16000,12,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201311,30,18000,14,1994,호구포로900번길 5,
인천광역시 남동구 간석동,918-5,918,5,"태화아파트 101동, 102동, 103동, 105동",84.56,201312,5,18000,17,1994,호구포로900번길 5,
인천광역시 남동구 간석동,909-4,909,4,파라다이스101동,76.26,201303,19,17400,6,2004,구월로 111,
인천광역시 남동구 간석동,909-4,909,4,파라다이스101동,76.26,201306,14,17900,9,2004,구월로 111,
인천광역시 남동구 간석동,774-8,774,8,팬더,42.6,201302,27,6600,6,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,38.79,201303,15,5750,1,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,38.79,201304,3,7000,5,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,46.44,201304,9,7650,1,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,42.6,201304,15,8000,2,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,42.6,201304,29,7100,4,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,42.6,201305,2,7500,4,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,38.79,201305,21,7450,5,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,54.09,201306,16,9000,5,1988,경인로742번길 36,
인천광역시 남동구 간석동,774-8,774,8,팬더,46.44,201306,17,7500,5,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,42.6,201307,31,6200,6,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,42.6,201308,7,7300,2,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,46.44,201308,12,7600,2,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,38.79,201308,20,7000,5,1988,경인로742번길 46,
인천광역시 남동구 간석동,774-8,774,8,팬더,46.44,201308,21,7800,3,1988,경인로742번길 46,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201301,3,25000,16,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201301,10,25500,5,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201301,12,19900,9,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201301,16,24400,7,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201301,28,18700,25,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201302,4,25750,24,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201302,14,21000,21,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201302,21,18800,25,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201302,23,26150,19,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201302,25,20000,20,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201303,7,20000,16,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201303,8,28300,18,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201303,9,20500,21,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201303,13,21700,5,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201303,13,26400,4,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,116.728,201303,19,32350,6,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201303,20,24950,20,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201303,26,27000,9,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201304,1,25300,2,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201304,9,20800,18,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201304,15,19000,25,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201304,22,20200,15,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201304,27,20800,13,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201304,30,28400,3,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201305,7,20500,6,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201305,7,25000,5,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201305,11,25300,25,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201306,8,21500,10,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201306,11,27300,10,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201306,13,27000,25,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201306,22,20300,17,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201307,10,26750,3,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201307,17,24600,14,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201307,27,20700,3,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201307,30,19500,1,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201307,30,21400,10,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201308,10,25500,4,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201308,17,21400,11,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201308,23,26500,3,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201309,4,26700,7,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201309,12,26000,5,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201309,16,25500,2,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201309,16,27900,20,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201309,17,20700,3,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201309,21,21000,17,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201309,25,27850,14,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201309,26,26300,3,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201310,1,27000,25,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201310,2,22900,14,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201310,3,21500,2,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,84.956,201310,8,25100,6,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201310,10,21200,22,2004,석산로 35,
인천광역시 남동구 간석동,935,935,0,풍림아이원,59.862,201310,10,22850,19,2004,석산로 35,
